,BMJD,SAP_flux,SAP_pld,SAP_pld_ramp,residual
1213,58524.64828528003,1.0003802435759968,0.9995907416139,0.999479214133974,-0.0005207858660260476
1214,58524.648444352075,1.000489314936305,0.999681413336825,0.9995696182306835,-0.00043038176931656897
1215,58524.64860375005,1.0008192419636481,1.0000173322919814,0.999905268722632,-9.473127736806959e-05
1216,58524.648768530766,1.0010397750000721,1.000255809854651,1.0001434684525814,0.000143468452581432
1217,58524.64892738534,1.0004679413055504,0.999694062075487,0.9995814525403072,-0.000418547459692779
1218,58524.6490871555,1.0013130456076984,1.000528145860155,1.000415266356974,0.0004152663569740165
1219,58524.64925140742,1.000740163968092,0.999916092327849,0.999802934981111,-0.00019706501888909424
1220,58524.649410171434,1.001478179052386,1.0007039829435016,1.0005905567447908,0.0005905567447906995
1221,58524.64957037416,1.000384593677786,0.9995984747901889,0.9994847770126382,-0.0005152229873618861
1222,58524.649734444465,1.000483848415275,0.999666116516444,0.9995521403011483,-0.0004478596988517228
1223,58524.649893189606,1.0008646276251096,1.0000866761552514,0.9999724302479788,-2.7569752021193452e-05
1224,58524.65005372678,1.0015145446286509,1.000690988271802,1.0005764693366324,0.0005764693366324222
1225,58524.65021729093,1.0013885794783541,1.0005750584078372,1.000460260995326,0.00046026099532582153
1226,58524.65037588136,1.0011084335582265,1.0003336075162907,1.0002185398039878,0.00021853980398785347
1227,58524.65053688506,1.0001282928236053,0.9993528715734139,0.9992375291556014,-0.0007624708443986631
1228,58524.65070006571,1.0000903848457388,0.9992950155820046,0.9991793944435801,-0.0008206055564199656
1229,58524.65085875424,1.0009745686636653,1.0001700407927643,1.0000541483160583,5.41483160582926e-05
1230,58524.65102028297,1.0014414062991026,1.000616387129038,1.0005002181635672,0.000500218163567242
1231,58524.65118297444,1.001483433544982,1.0006646224965856,1.0005481747521547,0.0005481747521548161
1232,58524.65134171769,1.0014782659739987,1.0006907182153963,1.0005739981673383,0.0005739981673382795
1233,58524.65150368087,1.0010914694506645,1.0002896602967615,1.0001726621263591,0.00017266212635905781
1234,58524.65166578884,1.0011617942076396,1.0003328371823303,1.000215560342244,0.00021556034224398738
1235,58524.6518244019,1.000782159038669,0.9999934811456879,0.9998759313545587,-0.00012406864544136677
1236,58524.65198699009,1.001002936251779,1.0002227880995633,1.0001049582198176,0.00010495821981752096
1237,58524.65214877116,1.0009956864391532,1.0001455822398337,1.0000274733635015,2.7473363501543494e-05
1238,58524.65230768045,1.0009838855234303,1.000173961979749,1.0000555787695449,5.5578769544910924e-05
1239,58524.65247028989,1.0010574074324485,1.0002522062417456,1.0001335420126378,0.0001335420126377975
1240,58524.652631551595,1.0010503402748503,1.00023153078683,1.0001125875709862,0.00011258757098621614
1241,58524.65279029673,1.0009858345052227,1.0001637277514563,1.000044509613769,4.450961376887542e-05
1242,58524.65295364251,1.0005130534935733,0.9996986707390234,0.9995791694127436,-0.000420830587256352
1243,58524.65311447164,1.0014265994148022,1.0006166254984628,1.0004968450501932,0.0004968450501932878
1244,58524.65327313566,1.001413323070387,1.0006076082899433,1.0004875521890646,0.0004875521890645019
1245,58524.653437036635,1.0018512099671826,1.0010536318492667,1.0009332906968091,0.0009332906968090946
1246,58524.65359731433,1.0007236695648842,0.999923936574215,0.9998033163762493,-0.00019668362375073304
1247,58524.65375607081,1.000495407675655,0.9996764465000321,0.9995555496170411,-0.0004444503829589633
1248,58524.65392026662,1.0005240380302194,0.9996900194385643,0.9995688360892293,-0.00043116391077065814
1249,58524.65408017025,1.0007727187935602,0.9999788394693547,0.9998573768474058,-0.0001426231525941199
1250,58524.65423923852,1.0011878904198472,1.000390722178744,1.000268981454651,0.0002689814546509723
1251,58524.65440323384,1.0018858548497396,1.0010916949108577,1.0009696671693287,0.0009696671693285845
1252,58524.65456315446,0.9997101876702918,0.998912742544926,0.9987904346227963,-0.0012095653772037326
1253,58524.65472287416,0.9996262898176371,0.9988453394180081,0.9987227513769937,-0.001277248623006301
1254,58524.65488605201,1.0006565495075301,0.9998705373647554,0.9997476628403192,-0.0002523371596807979
